76	Кембридже	Кембридж	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#929.917#930.246
77	?	?	PUNCT	_	_	_	_	_	@yad1986-word#@yad1986#930.246#930.575
78	какая	какой	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@yad1986-word#@yad1986#938.505#938.718
79	вероятность	вероятность	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@yad1986-word#@yad1986#938.718#938.931
80	что	что	SCONJ	_	_	_	_	_	@yad1986-word#@yad1986#938.931#939.144
81	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@yad1986-word#@yad1986#939.144#939.357
82	окупится	окупиться	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid	_	_	_	@yad1986-word#@yad1986#939.357#939.57
83	?	?	PUNCT	_	_	_	_	_	@yad1986-word#@yad1986#939.57#939.785
84	вот	вот	PART	_	_	_	_	_	@yad1986-word#@yad1986#940.03#940.15
85	допустим	допустить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#940.325#940.895
86	допустим	допустить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#941.155#941.745
87	вот	вот	PART	_	_	_	_	_	@yad1986-word#@yad1986#942.265#942.405
88	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@yad1986-word#@yad1986#942.878#943.156
89	отправляешь	отправлять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#943.156#943.434
90	ребенка	ребенок	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#943.434#943.712
91	туда	туда	ADV	_	Degree=Pos	_	_	_	@yad1986-word#@yad1986#943.712#943.99
92	тратишь	тратить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#944.06#944.455
93	на	на	ADP	_	_	_	_	_	@yad1986-word#@yad1986#944.455#944.85
94	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@yad1986-word#@yad1986#944.85#945.245
95	триста	триста	NUM	_	Case=Nom	_	_	_	@yad1986-word#@yad1986#945.245#945.64
96	двадцать	двадцать	NUM		Case=Nom	_	_	_	@yad1986-word#@yad1986#945.245#945.65
97	эээ	эээ	INTJ	_	_	_	_	_	@yad1986-word#@yad1986#945.755#946.295
98	тысяч	тысяча	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@yad1986-word#@yad1986#946.54#946.87
99	ээ	ээ	INTJ	_	_	_	_	_	
100	зелени	зелень	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@yad1986-word#@yad1986#947.115#947.655
101	и	и	CCONJ	_	_	_	_	_	@yad1986-word#@yad1986#947.94#948.16
102	что	что	PRON	_	Case=Nom	_	_	_	@yad1986-word#@yad1986#948.725#948.903
103	дальше	далеко	ADV	_	Degree=Cmp	_	_	_	@yad1986-word#@yad1986#948.903#949.081
104	?	?	PUNCT	_	_	_	_	_	@yad1986-word#@yad1986#949.081#949.26
105	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@yad1986-word#@yad1986#949.64#949.857
106	открыт	открытый	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@yad1986-word#@yad1986#949.857#950.074
107	миру	мир	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#950.074#950.291
108	?	?	PUNCT	_	_	_	_	_	@yad1986-word#@yad1986#950.291#950.51
109	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@yad1986-word#@yad1986#950.71#950.981
110	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#950.981#951.252
111	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@yad1986-word#@yad1986#951.252#951.523
112	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#951.523#951.794
113	строить	строить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@yad1986-word#@yad1986#951.794#952.065
114	свою	свой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@yad1986-word#@yad1986#952.065#952.336
115	карьеру	карьера	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@yad1986-word#@yad1986#952.336#952.607
116	в	в	ADP	_	_	_	_	_	@yad1986-word#@yad1986#952.607#952.878
117	Штатах	Штаты	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@yad1986-word#@yad1986#952.878#953.149
118	или	или	CCONJ	_	_	_	_	_	@yad1986-word#@yad1986#953.149#953.42
119	все	все	PART	_	_	_	_	_	@yad1986-word#@yad1986#953.42#953.7
120	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@yad1986-word#@yad1986#965.07#965.425
121	можете	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#965.425#965.78
122	описать	описать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@yad1986-word#@yad1986#965.78#966.135
123	свое	свой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@yad1986-word#@yad1986#966.135#966.49
124	чувство	чувство	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@yad1986-word#@yad1986#966.49#966.845
125	когда	когда	SCONJ	_	_	_	_	_	@yad1986-word#@yad1986#966.845#967.2
126	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@yad1986-word#@yad1986#967.26#967.426
127	выбирались	выбираться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#967.426#967.592
128	?	?	PUNCT	_	_	_	_	_	@yad1986-word#@yad1986#967.592#967.76
129	вот	вот	PART	_	_	_	_	_	@yad1986-word#@yad1986#968.225#968.476
130	до	до	ADP	_	_	_	_	_	@yad1986-word#@yad1986#968.476#968.727
131	тех	тот	DET	_	Case=Gen|Number=Plur	_	_	_	@yad1986-word#@yad1986#968.727#968.978
132	пор	пора	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@yad1986-word#@yad1986#968.978#969.229
133	пока	пока	ADV	_	Degree=Pos	_	_	_	@yad1986-word#@yad1986#969.229#969.48
134	самолет	самолет	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#969.48#969.731
135	не	не	PART	_	_	_	_	_	@yad1986-word#@yad1986#969.731#969.982
136	взлетел	взлететь	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#969.982#970.233
137	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@yad1986-word#@yad1986#970.233#970.484
138	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#970.484#970.735
139	эээ	эээ	INTJ	_	_	_	_	_	@yad1986-word#@yad1986#971.345#971.55
140	волнительно	волнительный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@yad1986-word#@yad1986#971.55#971.755
141	?	?	PUNTC	_	_	_	_	_	@yad1986-word#@yad1986#971.55#971.756
142	флажок	флажок	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#1054.855#1055.185
143	еще	еще	ADV	_	Degree=Pos	_	_	_	@yad1986-word#@yad1986#1100.15#1100.335
144	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#1100.335#1100.52
145	если	если	SCONJ	_	_	_	_	_	@yad1986-word#@yad1986#1100.52#1100.705
146	кто-то	кто-то	PRON	_	Case=Nom	_	_	_	@yad1986-word#@yad1986#1100.705#1100.89
147	не	не	PART	_	_	_	_	_	@yad1986-word#@yad1986#1101.075#1101.26
148	уловил	уловить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#1101.26#1101.45
149	эээ	эээ	INTJ	_	_	_	_	_	@yad1986-word#@yad1986#1101.635#1101.901
150	отправной	отправная	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@yad1986-word#@yad1986#1101.901#1102.167
151	точкой	точка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@yad1986-word#@yad1986#1102.167#1102.433
152	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#1102.433#1102.699
153	участие	участие	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@yad1986-word#@yad1986#1102.699#1102.965
154	в	в	ADP	_	_	_	_	_	@yad1986-word#@yad1986#1102.965#1103.231
155	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@yad1986-word#@yad1986#1103.231#1103.497
156	экспертов	эксперт	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@yad1986-word#@yad1986#1104.029#1104.295
157	так	так	ADV	_	Degree=Pos	_	_	_	@yad1986-word#@yad1986#1104.7#1104.926
158	называемые	называть	VERB	_	Aspect=Imp|Case=Nom|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Pass	_	_	_	@yad1986-word#@yad1986#1104.926#1105.152
159	дело 	дело 	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@yad1986-word#@yad1986#1105.83#1106.06
160	экспертов	эксперт	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@yad1986-word#@yad1986#1106.725#1107.003
161	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	
162	что	что	SCONJ	_	_	_	_	_	@yad1986-word#@yad1986#1107.003#1107.281
163	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#1107.281#1107.559
164	звучит	звучать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#1107.559#1107.837
165	странно	странно	ADV	_	Degree=Pos	_	_	_	@yad1986-word#@yad1986#1107.837#1108.115
166	но	но	CCONJ	_	_	_	_	_	@yad1986-word#@yad1986#1108.165#1108.405
167	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@yad1986-word#@yad1986#1108.55#1108.73
168	равно	равный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@yad1986-word#@yad1986#1108.73#1108.91
169	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@yad1986-word#@yad1986#1109.495#1109.807
170	кто-нибудь	кто-нибудь	PRON	_	Case=Nom	_	_	_	@yad1986-word#@yad1986#1109.807#1110.119
171	предлагал	предлагать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#1110.431#1110.743
172	деньги	деньги	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@yad1986-word#@yad1986#1110.743#1111.055
173	за	за	ADP	_	_	_	_	_	@yad1986-word#@yad1986#1111.18#1111.61
174	мнение	мнение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@yad1986-word#@yad1986#1111.67#1112.39
175	по	по	ADP	_	_	_	_	_	@yad1986-word#@yad1986#1112.495#1112.637
176	этому	этот	DET	_	Case=Dat|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#1112.637#1112.779
177	делу	дело	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#1113.063#1113.205
178	экспертов	эксперт	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	
179	?	?	PUNCT	_	_	_	_	_	@yad1986-word#@yad1986#1113.205#1113.35
180	а	а	CCONJ	_	_	_	_	_	@yad1986-word#@yad1986#1159.425#1159.584
181	какие	какой	DET	_	Case=Nom|Number=Plur	_	_	_	@yad1986-word#@yad1986#1159.584#1159.743
182	там	там	ADV	_	Degree=Pos	_	_	_	@yad1986-word#@yad1986#1159.743#1159.902
183	были	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@yad1986-word#@yad1986#1159.902#1160.061
184	деньги	деньги	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@yad1986-word#@yad1986#1160.061#1160.22
185	?	?	PUNCT	_	_	_	_	_	@yad1986-word#@yad1986#1160.22#1160.38
186	по	по	ADP	_	_	_	_	_	@yad1986-word#@yad1986#1162.3#1162.553
187	тому	тот	DET	_	Case=Dat|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#1162.553#1162.806
188	курсу	курс	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#1162.806#1163.059
189	полтора	полтора	NUM	_	Case=Acc|Gender=Masc	_	_	_	@yad1986-word#@yad1986#1163.059#1163.312
190	миллиона	миллион	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#1163.312#1163.565
191	рублей	рубль	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@yad1986-word#@yad1986#1163.565#1163.82
192	угу	угу	PART	_	_	_	_	_	@yad1986-word#@yad1986#1164.96#1165.12
193	зависит	зависеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#854.24#854.54
194	от	от	ADP	_	_	_	_	_	@smg1971-word#@smg1971#854.54#854.84
195	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@smg1971-word#@smg1971#854.84#855.14
196	куда	куда	SCONJ	_	_	_	_	_	@smg1971-word#@smg1971#855.14#855.44
197	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@smg1971-word#@smg1971#855.44#855.74
198	можете	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#855.74#856.04
199	позволить	позволить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@smg1971-word#@smg1971#856.04#856.34
200	себе	себя	PRON	_	Case=Dat	_	_	_	@smg1971-word#@smg1971#856.34#856.64
201	отправить	отправить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@smg1971-word#@smg1971#856.64#856.94
202	детей	ребенок	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@smg1971-word#@smg1971#856.94#857.24
203	но	но	CCONJ	_	_	_	_	_	@smg1971-word#@smg1971#857.65#858.06
204	в	в	ADP	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#858.06#858.47
205	целом	целый	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	
206	самые	самый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@smg1971-word#@smg1971#858.47#858.88
207	лучшие	лучший	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@smg1971-word#@smg1971#858.88#859.29
208	университеты	университет	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur 	_	_	_	@smg1971-word#@smg1971#859.29#859.7
209	это	это	PART	_	_	_	_	_	@smg1971-word#@smg1971#859.7#860.11
210	американские	американский	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	
211	частные	частный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@smg1971-word#@smg1971#860.11#860.52
212	университеты	университет	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur 	_	_	_	@smg1971-word#@smg1971#860.52#860.93
213	и	и	CCONJ	_	_	_	_	_	@smg1971-word#@smg1971#861.415#861.655
214	на	на	ADP	_	_	_	_	_	@smg1971-word#@smg1971#862.23#862.51
215	ваш	ваш	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#862.51#862.79
216	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#862.79#863.07
217	очень	очень	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#863.07#863.35
218	легко	легко	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@smg1971-word#@smg1971#863.35#863.63
219	ответить	ответить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@smg1971-word#@smg1971#863.63#863.91
220	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@smg1971-word#@smg1971#863.91#864.19
